id,type,path,version,addedOn,updatedOn,removedOn,assetBundleName,assetBundlePersistent,assetBundleCRC,<IsTemplate>k__BackingField,addendum
envTxrHrld_backerReinke,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerReinke.png,0,2020-02-21T06:04:07.5591061Z,2020-02-21T06:04:07.5591061Z,,,False,0,False,False
envTxrHrld_backerRiedinger,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerRiedinger.png,0,2020-02-21T06:04:07.5618294Z,2020-02-21T06:04:07.5618294Z,,,False,0,False,False
envTxrHrld_backerRogers,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerRogers.png,0,2020-02-21T06:04:07.5638311Z,2020-02-21T06:04:07.5638311Z,,,False,0,False,False
envTxrHrld_backerRyia,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerRyia.png,0,2020-02-21T06:04:07.5658315Z,2020-02-21T06:04:07.5658315Z,,,False,0,False,False
envTxrHrld_backerSaada,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSaada.png,0,2020-02-21T06:04:07.5678654Z,2020-02-21T06:04:07.5678654Z,,,False,0,False,False
envTxrHrld_backerSampson,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSampson.png,0,2020-02-21T06:04:07.5708369Z,2020-02-21T06:04:07.5708369Z,,,False,0,False,False
envTxrHrld_backerSchlosser,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSchlosser.png,0,2020-02-21T06:04:07.5723487Z,2020-02-21T06:04:07.5723487Z,,,False,0,False,False
envTxrHrld_backerSchramm,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSchramm.png,0,2020-02-21T06:04:07.5743144Z,2020-02-21T06:04:07.5743144Z,,,False,0,False,False
envTxrHrld_backerSenften,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSenften.png,0,2020-02-21T06:04:07.5763128Z,2020-02-21T06:04:07.5763128Z,,,False,0,False,False
envTxrHrld_backerSens,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSens.png,0,2020-02-21T06:04:07.5773135Z,2020-02-21T06:04:07.5773135Z,,,False,0,False,False
envTxrHrld_backerShields,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerShields.png,0,2020-02-21T06:04:07.5793116Z,2020-02-21T06:04:07.5793116Z,,,False,0,False,False
envTxrHrld_backerShvarts,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerShvarts.png,0,2020-02-21T06:04:07.5803672Z,2020-02-21T06:04:07.5803672Z,,,False,0,False,False
envTxrHrld_backerSinclair,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSinclair.png,0,2020-02-21T06:04:07.5823122Z,2020-02-21T06:04:07.5823122Z,,,False,0,False,False
envTxrHrld_backerSlipais,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSlipais.png,0,2020-02-21T06:04:07.5833126Z,2020-02-21T06:04:07.5833126Z,,,False,0,False,False
envTxrHrld_backerStebbins,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerStebbins.png,0,2020-02-21T06:04:07.5853118Z,2020-02-21T06:04:07.5853118Z,,,False,0,False,False
envTxrHrld_backerStock,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerStock.png,0,2020-02-21T06:04:07.5863120Z,2020-02-21T06:04:07.5863120Z,,,False,0,False,False
envTxrHrld_backerSullivant,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSullivant.png,0,2020-02-21T06:04:07.5878146Z,2020-02-21T06:04:07.5878146Z,,,False,0,False,False
envTxrHrld_backerSutherberg,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSutherberg.png,0,2020-02-21T06:04:07.5888370Z,2020-02-21T06:04:07.5888370Z,,,False,0,False,False
envTxrHrld_backerSwansonA,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSwansonA.png,0,2020-02-21T06:04:07.5898222Z,2020-02-21T06:04:07.5898222Z,,,False,0,False,False
envTxrHrld_backerSwansonK,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerSwansonK.png,0,2020-02-21T06:04:07.5918213Z,2020-02-21T06:04:07.5918213Z,,,False,0,False,False
envTxrHrld_backerTello,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerTello.png,0,2020-02-21T06:04:07.5928214Z,2020-02-21T06:04:07.5928214Z,,,False,0,False,False
envTxrHrld_backerVogler,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerVogler.png,0,2020-02-21T06:04:07.5938212Z,2020-02-21T06:04:07.5938212Z,,,False,0,False,False
envTxrHrld_backerWeiss,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerWeiss.png,0,2020-02-21T06:04:07.5948211Z,2020-02-21T06:04:07.5948211Z,,,False,0,False,False
envTxrHrld_backerWilliams,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerWilliams.png,0,2020-02-21T06:04:07.5958213Z,2020-02-21T06:04:07.5958213Z,,,False,0,False,False
envTxrHrld_backerWoods,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_backerWoods.png,0,2020-02-21T06:04:07.5968213Z,2020-02-21T06:04:07.5968213Z,,,False,0,False,False
envTxrHrld_valhalla,Sprite,Assets/Resources/UnlockedAssets/emblems/envTxrHrld_valhalla.png,0,2020-02-21T06:04:07.5988284Z,2020-02-21T06:04:07.5988284Z,,,False,0,False,False
envTxrHrld_000,Sprite,emblems/player/envTxrHrld_000.dds,0,2020-02-26T07:28:11.7438102Z,2020-02-26T07:28:11.7438102Z,,,False,0,False,False
envTxrHrld_001,Sprite,emblems/player/envTxrHrld_001.dds,0,2020-02-26T07:28:11.7818098Z,2020-02-26T07:28:11.7818098Z,,,False,0,False,False
envTxrHrld_002,Sprite,emblems/player/envTxrHrld_002.dds,0,2020-02-26T07:28:11.8208099Z,2020-02-26T07:28:11.8208099Z,,,False,0,False,False
envTxrHrld_003,Sprite,emblems/player/envTxrHrld_003.dds,0,2020-02-26T07:28:11.8598094Z,2020-02-26T07:28:11.8598094Z,,,False,0,False,False
envTxrHrld_004,Sprite,emblems/player/envTxrHrld_004.dds,0,2020-02-26T07:28:11.8998100Z,2020-02-26T07:28:11.8998100Z,,,False,0,False,False
envTxrHrld_005,Sprite,emblems/player/envTxrHrld_005.dds,0,2020-02-26T07:28:11.9388110Z,2020-02-26T07:28:11.9388110Z,,,False,0,False,False
envTxrHrld_006,Sprite,emblems/player/envTxrHrld_006.dds,0,2020-02-26T07:28:11.9768098Z,2020-02-26T07:28:11.9768098Z,,,False,0,False,False
envTxrHrld_007,Sprite,emblems/player/envTxrHrld_007.dds,0,2020-02-26T07:28:12.0148104Z,2020-02-26T07:28:12.0148104Z,,,False,0,False,False
envTxrHrld_008,Sprite,emblems/player/envTxrHrld_008.dds,0,2020-02-26T07:28:12.0538106Z,2020-02-26T07:28:12.0538106Z,,,False,0,False,False
envTxrHrld_009,Sprite,emblems/player/envTxrHrld_009.dds,0,2020-02-26T07:28:12.0928116Z,2020-02-26T07:28:12.0928116Z,,,False,0,False,False
envTxrHrld_010,Sprite,emblems/player/envTxrHrld_010.dds,0,2020-02-26T07:28:12.1318114Z,2020-02-26T07:28:12.1318114Z,,,False,0,False,False
envTxrHrld_011,Sprite,emblems/player/envTxrHrld_011.dds,0,2020-02-26T07:28:12.1698112Z,2020-02-26T07:28:12.1698112Z,,,False,0,False,False
envTxrHrld_012,Sprite,emblems/player/envTxrHrld_012.dds,0,2020-02-26T07:28:12.2088109Z,2020-02-26T07:28:12.2088109Z,,,False,0,False,False
envTxrHrld_013,Sprite,emblems/player/envTxrHrld_013.dds,0,2020-02-26T07:28:12.2468113Z,2020-02-26T07:28:12.2468113Z,,,False,0,False,False
envTxrHrld_014,Sprite,emblems/player/envTxrHrld_014.dds,0,2020-02-26T07:28:12.2848122Z,2020-02-26T07:28:12.2848122Z,,,False,0,False,False
envTxrHrld_015,Sprite,emblems/player/envTxrHrld_015.dds,0,2020-02-26T07:28:12.3228123Z,2020-02-26T07:28:12.3228123Z,,,False,0,False,False
envTxrHrld_016,Sprite,emblems/player/envTxrHrld_016.dds,0,2020-02-26T07:28:12.3598116Z,2020-02-26T07:28:12.3598116Z,,,False,0,False,False
envTxrHrld_017,Sprite,emblems/player/envTxrHrld_017.dds,0,2020-02-26T07:28:12.3978121Z,2020-02-26T07:28:12.3978121Z,,,False,0,False,False
envTxrHrld_018,Sprite,emblems/player/envTxrHrld_018.dds,0,2020-02-26T07:28:12.4368131Z,2020-02-26T07:28:12.4368131Z,,,False,0,False,False
envTxrHrld_019,Sprite,emblems/player/envTxrHrld_019.dds,0,2020-02-26T07:28:12.4738124Z,2020-02-26T07:28:12.4738124Z,,,False,0,False,False
envTxrHrld_020,Sprite,emblems/player/envTxrHrld_020.dds,0,2020-02-26T07:28:12.5128122Z,2020-02-26T07:28:12.5128122Z,,,False,0,False,False
envTxrHrld_021,Sprite,emblems/player/envTxrHrld_021.dds,0,2020-02-26T07:28:12.5518131Z,2020-02-26T07:28:12.5518131Z,,,False,0,False,False
envTxrHrld_022,Sprite,emblems/player/envTxrHrld_022.dds,0,2020-02-26T07:28:12.5898129Z,2020-02-26T07:28:12.5898129Z,,,False,0,False,False
envTxrHrld_023,Sprite,emblems/player/envTxrHrld_023.dds,0,2020-02-26T07:28:12.6278134Z,2020-02-26T07:28:12.6278134Z,,,False,0,False,False
envTxrHrld_024,Sprite,emblems/player/envTxrHrld_024.dds,0,2020-02-26T07:28:12.6668136Z,2020-02-26T07:28:12.6668136Z,,,False,0,False,False
envTxrHrld_025,Sprite,emblems/player/envTxrHrld_025.dds,0,2020-02-26T07:28:12.7048133Z,2020-02-26T07:28:12.7048133Z,,,False,0,False,False
envTxrHrld_026,Sprite,emblems/player/envTxrHrld_026.dds,0,2020-02-26T07:28:12.7428131Z,2020-02-26T07:28:12.7428131Z,,,False,0,False,False
envTxrHrld_027,Sprite,emblems/player/envTxrHrld_027.dds,0,2020-02-26T07:28:12.7808137Z,2020-02-26T07:28:12.7808137Z,,,False,0,False,False
envTxrHrld_028,Sprite,emblems/player/envTxrHrld_028.dds,0,2020-02-26T07:28:12.8198147Z,2020-02-26T07:28:12.8198147Z,,,False,0,False,False
envTxrHrld_029,Sprite,emblems/player/envTxrHrld_029.dds,0,2020-02-26T07:28:12.8578150Z,2020-02-26T07:28:12.8578150Z,,,False,0,False,False
envTxrHrld_030,Sprite,emblems/player/envTxrHrld_030.dds,0,2020-02-26T07:28:12.8958150Z,2020-02-26T07:28:12.8958150Z,,,False,0,False,False
envTxrHrld_031,Sprite,emblems/player/envTxrHrld_031.dds,0,2020-02-26T07:28:12.9338140Z,2020-02-26T07:28:12.9338140Z,,,False,0,False,False
envTxrHrld_032,Sprite,emblems/player/envTxrHrld_032.dds,0,2020-02-26T07:28:12.9718141Z,2020-02-26T07:28:12.9718141Z,,,False,0,False,False
envTxrHrld_033,Sprite,emblems/player/envTxrHrld_033.dds,0,2020-02-26T07:28:13.0098146Z,2020-02-26T07:28:13.0098146Z,,,False,0,False,False
envTxrHrld_034,Sprite,emblems/player/envTxrHrld_034.dds,0,2020-02-26T07:28:13.0478151Z,2020-02-26T07:28:13.0478151Z,,,False,0,False,False
envTxrHrld_035,Sprite,emblems/player/envTxrHrld_035.dds,0,2020-02-26T07:28:13.0858280Z,2020-02-26T07:28:13.0858280Z,,,False,0,False,False
envTxrHrld_036,Sprite,emblems/player/envTxrHrld_036.dds,0,2020-02-26T07:28:13.1238159Z,2020-02-26T07:28:13.1238159Z,,,False,0,False,False
envTxrHrld_037,Sprite,emblems/player/envTxrHrld_037.dds,0,2020-02-26T07:28:13.1628153Z,2020-02-26T07:28:13.1628153Z,,,False,0,False,False
envTxrHrld_038,Sprite,emblems/player/envTxrHrld_038.dds,0,2020-02-26T07:28:13.2018150Z,2020-02-26T07:28:13.2018150Z,,,False,0,False,False
envTxrHrld_039,Sprite,emblems/player/envTxrHrld_039.dds,0,2020-02-26T07:28:13.2398160Z,2020-02-26T07:28:13.2398160Z,,,False,0,False,False
envTxrHrld_040,Sprite,emblems/player/envTxrHrld_040.dds,0,2020-02-26T07:28:13.2788166Z,2020-02-26T07:28:13.2788166Z,,,False,0,False,False
envTxrHrld_041,Sprite,emblems/player/envTxrHrld_041.dds,0,2020-02-26T07:28:13.3168158Z,2020-02-26T07:28:13.3168158Z,,,False,0,False,False
envTxrHrld_042,Sprite,emblems/player/envTxrHrld_042.dds,0,2020-02-26T07:28:13.3558169Z,2020-02-26T07:28:13.3558169Z,,,False,0,False,False
envTxrHrld_043,Sprite,emblems/player/envTxrHrld_043.dds,0,2020-02-26T07:28:13.3938167Z,2020-02-26T07:28:13.3938167Z,,,False,0,False,False
envTxrHrld_044,Sprite,emblems/player/envTxrHrld_044.dds,0,2020-02-26T07:28:13.4318160Z,2020-02-26T07:28:13.4318160Z,,,False,0,False,False
envTxrHrld_045,Sprite,emblems/player/envTxrHrld_045.dds,0,2020-02-26T07:28:13.4708175Z,2020-02-26T07:28:13.4708175Z,,,False,0,False,False
envTxrHrld_046,Sprite,emblems/player/envTxrHrld_046.dds,0,2020-02-26T07:28:13.5088169Z,2020-02-26T07:28:13.5088169Z,,,False,0,False,False
envTxrHrld_047,Sprite,emblems/player/envTxrHrld_047.dds,0,2020-02-26T07:28:13.5458169Z,2020-02-26T07:28:13.5458169Z,,,False,0,False,False
envTxrHrld_048,Sprite,emblems/player/envTxrHrld_048.dds,0,2020-02-26T07:28:13.5898173Z,2020-02-26T07:28:13.5898173Z,,,False,0,False,False
envTxrHrld_049,Sprite,emblems/player/envTxrHrld_049.dds,0,2020-02-26T07:28:13.6278170Z,2020-02-26T07:28:13.6278170Z,,,False,0,False,False
envTxrHrld_050,Sprite,emblems/player/envTxrHrld_050.dds,0,2020-02-26T07:28:13.6648174Z,2020-02-26T07:28:13.6648174Z,,,False,0,False,False
envTxrHrld_051,Sprite,emblems/player/envTxrHrld_051.dds,0,2020-02-26T07:28:13.7038178Z,2020-02-26T07:28:13.7038178Z,,,False,0,False,False
envTxrHrld_052,Sprite,emblems/player/envTxrHrld_052.dds,0,2020-02-26T07:28:13.7418177Z,2020-02-26T07:28:13.7418177Z,,,False,0,False,False
envTxrHrld_053,Sprite,emblems/player/envTxrHrld_053.dds,0,2020-02-26T07:28:13.7808183Z,2020-02-26T07:28:13.7808183Z,,,False,0,False,False
envTxrHrld_054,Sprite,emblems/player/envTxrHrld_054.dds,0,2020-02-26T07:28:13.8178176Z,2020-02-26T07:28:13.8178176Z,,,False,0,False,False
envTxrHrld_055,Sprite,emblems/player/envTxrHrld_055.dds,0,2020-02-26T07:28:13.8558182Z,2020-02-26T07:28:13.8558182Z,,,False,0,False,False
envTxrHrld_056,Sprite,emblems/player/envTxrHrld_056.dds,0,2020-02-26T07:28:13.8938183Z,2020-02-26T07:28:13.8938183Z,,,False,0,False,False
envTxrHrld_057,Sprite,emblems/player/envTxrHrld_057.dds,0,2020-02-26T07:28:13.9328188Z,2020-02-26T07:28:13.9328188Z,,,False,0,False,False
envTxrHrld_058,Sprite,emblems/player/envTxrHrld_058.dds,0,2020-02-26T07:28:13.9708186Z,2020-02-26T07:28:13.9708186Z,,,False,0,False,False
envTxrHrld_059,Sprite,emblems/player/envTxrHrld_059.dds,0,2020-02-26T07:28:14.0088190Z,2020-02-26T07:28:14.0088190Z,,,False,0,False,False
envTxrHrld_060,Sprite,emblems/player/envTxrHrld_060.dds,0,2020-02-26T07:28:14.0468202Z,2020-02-26T07:28:14.0468202Z,,,False,0,False,False
envTxrHrld_061,Sprite,emblems/player/envTxrHrld_061.dds,0,2020-02-26T07:28:14.0848188Z,2020-02-26T07:28:14.0848188Z,,,False,0,False,False
envTxrHrld_062,Sprite,emblems/player/envTxrHrld_062.dds,0,2020-02-26T07:28:14.1228189Z,2020-02-26T07:28:14.1228189Z,,,False,0,False,False
envTxrHrld_063,Sprite,emblems/player/envTxrHrld_063.dds,0,2020-02-26T07:28:14.1608191Z,2020-02-26T07:28:14.1608191Z,,,False,0,False,False
envTxrHrld_064,Sprite,emblems/player/envTxrHrld_064.dds,0,2020-02-26T07:28:14.1998196Z,2020-02-26T07:28:14.1998196Z,,,False,0,False,False
envTxrHrld_065,Sprite,emblems/player/envTxrHrld_065.dds,0,2020-02-26T07:28:14.2388205Z,2020-02-26T07:28:14.2388205Z,,,False,0,False,False
envTxrHrld_066,Sprite,emblems/player/envTxrHrld_066.dds,0,2020-02-26T07:28:14.2768200Z,2020-02-26T07:28:14.2768200Z,,,False,0,False,False
envTxrHrld_067,Sprite,emblems/player/envTxrHrld_067.dds,0,2020-02-26T07:28:14.3148201Z,2020-02-26T07:28:14.3148201Z,,,False,0,False,False
envTxrHrld_068,Sprite,emblems/player/envTxrHrld_068.dds,0,2020-02-26T07:28:14.3518203Z,2020-02-26T07:28:14.3518203Z,,,False,0,False,False
envTxrHrld_069,Sprite,emblems/player/envTxrHrld_069.dds,0,2020-02-26T07:28:14.3908210Z,2020-02-26T07:28:14.3908210Z,,,False,0,False,False
envTxrHrld_070,Sprite,emblems/player/envTxrHrld_070.dds,0,2020-02-26T07:28:14.4288211Z,2020-02-26T07:28:14.4288211Z,,,False,0,False,False
envTxrHrld_071,Sprite,emblems/player/envTxrHrld_071.dds,0,2020-02-26T07:28:14.4658208Z,2020-02-26T07:28:14.4658208Z,,,False,0,False,False
envTxrHrld_072,Sprite,emblems/player/envTxrHrld_072.dds,0,2020-02-26T07:28:14.5048214Z,2020-02-26T07:28:14.5048214Z,,,False,0,False,False
envTxrHrld_073,Sprite,emblems/player/envTxrHrld_073.dds,0,2020-02-26T07:28:14.5418211Z,2020-02-26T07:28:14.5418211Z,,,False,0,False,False
envTxrHrld_074,Sprite,emblems/player/envTxrHrld_074.dds,0,2020-02-26T07:28:14.5818217Z,2020-02-26T07:28:14.5818217Z,,,False,0,False,False
envTxrHrld_075,Sprite,emblems/player/envTxrHrld_075.dds,0,2020-02-26T07:28:14.6208214Z,2020-02-26T07:28:14.6208214Z,,,False,0,False,False
envTxrHrld_076,Sprite,emblems/player/envTxrHrld_076.dds,0,2020-02-26T07:28:14.6588226Z,2020-02-26T07:28:14.6588226Z,,,False,0,False,False
envTxrHrld_077,Sprite,emblems/player/envTxrHrld_077.dds,0,2020-02-26T07:28:14.6968225Z,2020-02-26T07:28:14.6968225Z,,,False,0,False,False
envTxrHrld_078,Sprite,emblems/player/envTxrHrld_078.dds,0,2020-02-26T07:28:14.7348215Z,2020-02-26T07:28:14.7348215Z,,,False,0,False,False
envTxrHrld_079,Sprite,emblems/player/envTxrHrld_079.dds,0,2020-02-26T07:28:14.7738220Z,2020-02-26T07:28:14.7738220Z,,,False,0,False,False
envTxrHrld_080,Sprite,emblems/player/envTxrHrld_080.dds,0,2020-02-26T07:28:14.8118219Z,2020-02-26T07:28:14.8118219Z,,,False,0,False,False
envTxrHrld_081,Sprite,emblems/player/envTxrHrld_081.dds,0,2020-02-26T07:28:14.8498223Z,2020-02-26T07:28:14.8498223Z,,,False,0,False,False
envTxrHrld_082,Sprite,emblems/player/envTxrHrld_082.dds,0,2020-02-26T07:28:14.8878222Z,2020-02-26T07:28:14.8878222Z,,,False,0,False,False
envTxrHrld_083,Sprite,emblems/player/envTxrHrld_083.dds,0,2020-02-26T07:28:14.9278236Z,2020-02-26T07:28:14.9278236Z,,,False,0,False,False
envTxrHrld_084,Sprite,emblems/player/envTxrHrld_084.dds,0,2020-02-26T07:28:14.9658239Z,2020-02-26T07:28:14.9658239Z,,,False,0,False,False
envTxrHrld_085,Sprite,emblems/player/envTxrHrld_085.dds,0,2020-02-26T07:28:15.0048239Z,2020-02-26T07:28:15.0048239Z,,,False,0,False,False
envTxrHrld_086,Sprite,emblems/player/envTxrHrld_086.dds,0,2020-02-26T07:28:15.0418232Z,2020-02-26T07:28:15.0418232Z,,,False,0,False,False
envTxrHrld_087,Sprite,emblems/player/envTxrHrld_087.dds,0,2020-02-26T07:28:15.0808237Z,2020-02-26T07:28:15.0808237Z,,,False,0,False,False
envTxrHrld_088,Sprite,emblems/player/envTxrHrld_088.dds,0,2020-02-26T07:28:15.1188235Z,2020-02-26T07:28:15.1188235Z,,,False,0,False,False
envTxrHrld_089,Sprite,emblems/player/envTxrHrld_089.dds,0,2020-02-26T07:28:15.1588240Z,2020-02-26T07:28:15.1588240Z,,,False,0,False,False
envTxrHrld_090,Sprite,emblems/player/envTxrHrld_090.dds,0,2020-02-26T07:28:15.1978237Z,2020-02-26T07:28:15.1978237Z,,,False,0,False,False
envTxrHrld_091,Sprite,emblems/player/envTxrHrld_091.dds,0,2020-02-26T07:28:15.2358239Z,2020-02-26T07:28:15.2358239Z,,,False,0,False,False
envTxrHrld_092,Sprite,emblems/player/envTxrHrld_092.dds,0,2020-02-26T07:28:15.2738244Z,2020-02-26T07:28:15.2738244Z,,,False,0,False,False
envTxrHrld_093,Sprite,emblems/player/envTxrHrld_093.dds,0,2020-02-26T07:28:15.3118240Z,2020-02-26T07:28:15.3118240Z,,,False,0,False,False
envTxrHrld_094,Sprite,emblems/player/envTxrHrld_094.dds,0,2020-02-26T07:28:15.3498241Z,2020-02-26T07:28:15.3498241Z,,,False,0,False,False
envTxrHrld_095,Sprite,emblems/player/envTxrHrld_095.dds,0,2020-02-26T07:28:15.3888255Z,2020-02-26T07:28:15.3888255Z,,,False,0,False,False
envTxrHrld_096,Sprite,emblems/player/envTxrHrld_096.dds,0,2020-02-26T07:28:15.4268252Z,2020-02-26T07:28:15.4268252Z,,,False,0,False,False
envTxrHrld_097,Sprite,emblems/player/envTxrHrld_097.dds,0,2020-02-26T07:28:15.4648258Z,2020-02-26T07:28:15.4648258Z,,,False,0,False,False
envTxrHrld_098,Sprite,emblems/player/envTxrHrld_098.dds,0,2020-02-26T07:28:15.5028253Z,2020-02-26T07:28:15.5028253Z,,,False,0,False,False
envTxrHrld_099,Sprite,emblems/player/envTxrHrld_099.dds,0,2020-02-26T07:28:15.5408248Z,2020-02-26T07:28:15.5408248Z,,,False,0,False,False
envTxrHrld_100,Sprite,emblems/player/envTxrHrld_100.dds,0,2020-02-26T07:28:15.5798262Z,2020-02-26T07:28:15.5798262Z,,,False,0,False,False
envTxrHrld_101,Sprite,emblems/player/envTxrHrld_101.dds,0,2020-02-26T07:28:15.6178256Z,2020-02-26T07:28:15.6178256Z,,,False,0,False,False
envTxrHrld_102,Sprite,emblems/player/envTxrHrld_102.dds,0,2020-02-26T07:28:15.6558261Z,2020-02-26T07:28:15.6558261Z,,,False,0,False,False
envTxrHrld_103,Sprite,emblems/player/envTxrHrld_103.dds,0,2020-02-26T07:28:15.6938258Z,2020-02-26T07:28:15.6938258Z,,,False,0,False,False
envTxrHrld_104,Sprite,emblems/player/envTxrHrld_104.dds,0,2020-02-26T07:28:15.7328265Z,2020-02-26T07:28:15.7328265Z,,,False,0,False,False
envTxrHrld_105,Sprite,emblems/player/envTxrHrld_105.dds,0,2020-02-26T07:28:15.7718271Z,2020-02-26T07:28:15.7718271Z,,,False,0,False,False
envTxrHrld_106,Sprite,emblems/player/envTxrHrld_106.dds,0,2020-02-26T07:28:15.8098268Z,2020-02-26T07:28:15.8098268Z,,,False,0,False,False
envTxrHrld_107,Sprite,emblems/player/envTxrHrld_107.dds,0,2020-02-26T07:28:15.8478266Z,2020-02-26T07:28:15.8478266Z,,,False,0,False,False
envTxrHrld_108,Sprite,emblems/player/envTxrHrld_108.dds,0,2020-02-26T07:28:15.8858266Z,2020-02-26T07:28:15.8858266Z,,,False,0,False,False
envTxrHrld_109,Sprite,emblems/player/envTxrHrld_109.dds,0,2020-02-26T07:28:15.9248273Z,2020-02-26T07:28:15.9248273Z,,,False,0,False,False
envTxrHrld_110,Sprite,emblems/player/envTxrHrld_110.dds,0,2020-02-26T07:28:15.9628279Z,2020-02-26T07:28:15.9628279Z,,,False,0,False,False
envTxrHrld_111,Sprite,emblems/player/envTxrHrld_111.dds,0,2020-02-26T07:28:16.0018276Z,2020-02-26T07:28:16.0018276Z,,,False,0,False,False
envTxrHrld_112,Sprite,emblems/player/envTxrHrld_112.dds,0,2020-02-26T07:28:16.0398279Z,2020-02-26T07:28:16.0398279Z,,,False,0,False,False
envTxrHrld_113,Sprite,emblems/player/envTxrHrld_113.dds,0,2020-02-26T07:28:16.0778275Z,2020-02-26T07:28:16.0778275Z,,,False,0,False,False
envTxrHrld_114,Sprite,emblems/player/envTxrHrld_114.dds,0,2020-02-26T07:28:16.1158286Z,2020-02-26T07:28:16.1158286Z,,,False,0,False,False
envTxrHrld_115,Sprite,emblems/player/envTxrHrld_115.dds,0,2020-02-26T07:28:16.1538274Z,2020-02-26T07:28:16.1538274Z,,,False,0,False,False
envTxrHrld_116,Sprite,emblems/player/envTxrHrld_116.dds,0,2020-02-26T07:28:16.1938284Z,2020-02-26T07:28:16.1938284Z,,,False,0,False,False
envTxrHrld_117,Sprite,emblems/player/envTxrHrld_117.dds,0,2020-02-26T07:28:16.2318278Z,2020-02-26T07:28:16.2318278Z,,,False,0,False,False
envTxrHrld_118,Sprite,emblems/player/envTxrHrld_118.dds,0,2020-02-26T07:28:16.2708292Z,2020-02-26T07:28:16.2708292Z,,,False,0,False,False
envTxrHrld_119,Sprite,emblems/player/envTxrHrld_119.dds,0,2020-02-26T07:28:16.3088287Z,2020-02-26T07:28:16.3088287Z,,,False,0,False,False
envTxrHrld_120,Sprite,emblems/player/envTxrHrld_120.dds,0,2020-02-26T07:28:16.3468287Z,2020-02-26T07:28:16.3468287Z,,,False,0,False,False
envTxrHrld_121,Sprite,emblems/player/envTxrHrld_121.dds,0,2020-02-26T07:28:16.3848296Z,2020-02-26T07:28:16.3848296Z,,,False,0,False,False
envTxrHrld_122,Sprite,emblems/player/envTxrHrld_122.dds,0,2020-02-26T07:28:16.4218290Z,2020-02-26T07:28:16.4218290Z,,,False,0,False,False
envTxrHrld_123,Sprite,emblems/player/envTxrHrld_123.dds,0,2020-02-26T07:28:16.4608296Z,2020-02-26T07:28:16.4608296Z,,,False,0,False,False
envTxrHrld_124,Sprite,emblems/player/envTxrHrld_124.dds,0,2020-02-26T07:28:16.4988293Z,2020-02-26T07:28:16.4988293Z,,,False,0,False,False
envTxrHrld_125,Sprite,emblems/player/envTxrHrld_125.dds,0,2020-02-26T07:28:16.5378300Z,2020-02-26T07:28:16.5378300Z,,,False,0,False,False
envTxrHrld_126,Sprite,emblems/player/envTxrHrld_126.dds,0,2020-02-26T07:28:16.5758306Z,2020-02-26T07:28:16.5758306Z,,,False,0,False,False
envTxrHrld_127,Sprite,emblems/player/envTxrHrld_127.dds,0,2020-02-26T07:28:16.6138301Z,2020-02-26T07:28:16.6138301Z,,,False,0,False,False
envTxrHrld_128,Sprite,emblems/player/envTxrHrld_128.dds,0,2020-02-26T07:28:16.6508295Z,2020-02-26T07:28:16.6508295Z,,,False,0,False,False
envTxrHrld_129,Sprite,emblems/player/envTxrHrld_129.dds,0,2020-02-26T07:28:16.6898301Z,2020-02-26T07:28:16.6898301Z,,,False,0,False,False
envTxrHrld_130,Sprite,emblems/player/envTxrHrld_130.dds,0,2020-02-26T07:28:16.7268298Z,2020-02-26T07:28:16.7268298Z,,,False,0,False,False
envTxrHrld_131,Sprite,emblems/player/envTxrHrld_131.dds,0,2020-02-26T07:28:16.7658305Z,2020-02-26T07:28:16.7658305Z,,,False,0,False,False
